id,part_id,variant_group_id,supplier,no_tax_price,purchase_special_invoice,purchase_general_invoice,oa_supplier_id,external_price_fields
1878,5468,a1064a3939f445f1a4dfb704a062e84e,宏鑫,0.00,0.00,,64,
1879,5469,85767e92169c47518f6e0e81f6d5145d,菱威,1000.00,0.00,,20,
1880,2372,691a14018ee447638bec4a1a6192ce58,宏鑫,119.47,135.00,,64,
1881,1048,29cbc8892a514592b4aa1970a6aa94ee,徽菱,5100.00,0.00,0.00,28,
1882,2372,691a14018ee447638bec4a1a6192ce58,湖州讯通,110.62,125.00,,103,
1884,2372,2ae2bb7d00d04a62aed19e590685cf4b,宏鑫,88.50,100.00,,64,
1885,2372,2ae2bb7d00d04a62aed19e590685cf4b,湖州讯通,66.37,75.00,,103,
1886,1014,7a5e05765b15422093fd1cb6f4816fe2,菱威,75.00,0.00,,20,
1887,5216,f644a1dcd59f430683cf0e0f9be9147c,菱威,62.00,0.00,,20,
1888,666,bb17326b31bd41a182799d1e803aa22d,菱威,14.00,15.82,,20,
1889,791,f853909a9f8d4fd68dbf8ed0449c6902,梯乎,4000.00,0.00,0.00,77,
1890,5471,9d4a8d09aa614163a7991806e611779f,菱威,3450.00,0.00,0.00,20,
1891,2092,ef124855c27d474cb221f45b01fbfc44,菱威,145.00,0.00,,20,
1892,1779,c1541bbc30324a3f8cb81468b06f38fb,菱威,230.00,0.00,,20,
1893,5472,15f7ca4459244b9c94316e686fcafbea,梯乎,4000.00,0.00,0.00,77,
1894,142,6f315268e2c84dbe8afc484c373695fe,湖州讯通,185.84,210.00,,103,
1895,142,6f315268e2c84dbe8afc484c373695fe,宏鑫,389.38,440.00,,64,
1896,844,eeea174f44594f20945c47993d7c6876,菱威,48.00,0.00,,20,
1897,798,4964e295f6d449cbaa1cd9ff32a8f29f,梯乎,3800.00,0.00,0.00,77,
1898,5473,65f374018d984795b63bb7be18daea93,湖州讯通,858.41,970.00,,103,
1899,2684,a0ef8bfaf45e4c58b05fbb69d8823187,梯乎,200.00,0.00,0.00,77,
1900,870,4c9c01e1e3c34ea2aa83d9d059a42d2f,徽菱,360.00,0.00,0.00,28,
1901,5474,59c28040a8704b05994d43f5eea02cc8,新动力,400.00,0.00,,49,
1902,2025,a456d69170cd4156b7fe210e9d4c170f,菱威,0.00,0.00,,20,
1903,5475,a98219a06082454c90caea8b020ec8e7,菱威,50.00,0.00,,20,
1904,5476,5ce7a3d5c1c94f2f9e0e6ce3b9e0ff46,菱威,2700.00,0.00,,20,
1905,795,d0b55117139c420c97045235036aaf2a,菱威,530.00,0.00,,20,
1906,795,d0b55117139c420c97045235036aaf2a,新动力,530.00,598.90,,49,
1907,1871,14807211f5e040cb82d917ce1d28ae42,菱威,160.00,0.00,,20,
1908,194,f9bd2ef4c90343639fa54b8efc6ca694,新动力,390.00,0.00,,49,
1909,3232,29b4966f97644f34b86de66c72cd69d8,茂旺,424.78,480.00,0.00,10,
1910,484,8e10acb612604ee78f62f036fa1a8b17,菱威,220.00,0.00,,20,
1911,3233,9dd415b8211d485ab319aa61ddc0ae93,茂旺,380.00,0.00,0.00,10,
1912,485,e68068d18ffd40e9a6c946fce9f1dc67,菱威,300.00,0.00,,20,
1913,486,f8f11d8580e8405780168ff7618e5d60,菱威,28.00,0.00,,20,
1915,3265,397e3a201b1d43388c7cef0a43cdda92,茂旺,398.23,450.00,0.00,10,
1916,5478,e38d0390038644cb979cdb6d172761a0,菱威,40.00,0.00,,20,
1917,5478,b2e3c011b04a47b9a00db2d29fffcfae,菱威,50.00,0.00,,20,
1918,3266,771eacfc357c47099ba746d53bb97396,茂旺,430.00,500.00,0.00,10,
1919,4558,43884e8e7cbd45cbbf32bab8d6d62b7b,菱威,115.00,0.00,,20,
1920,529,12eadbeab70f44fe8cd2b76aa7a7f7bb,越沃,0.00,0.00,20.00,42,
1921,529,12eadbeab70f44fe8cd2b76aa7a7f7bb,菱威,0.00,0.00,17.00,20,
1922,1487,4fd81fdb002e4a17be50ffeee3bcaf95,菱威,8.00,0.00,,20,
1925,2975,20c22c3cde154955a53263aaa308beb2,湖州讯通,300.88,340.00,,103,
1926,2975,ebedcf04b163459a954b64c2056aef7f,湖州讯通,110.62,125.00,,103,
1927,495,8350381887d94153a09f66f234f8eb1a,菱威,70.00,0.00,,20,
1928,495,ee9f263b0e72475888cfccf796dcc8ec,菱威,70.00,0.00,,20,
1929,5479,e098037f5f4c412dad1580c6404dd824,菱威,490.00,0.00,,20,
1930,5479,610d91b041b945d89c4f215566db175b,菱威,90.00,0.00,,20,
1931,496,f9a4133bcaf64133a7c282708500e59a,菱威,275.00,0.00,,20,
1932,5480,6e3a3d58f92f49da94fad52b41a56f2c,菱威,80.00,0.00,,20,
1933,516,0764de3d3ab6442f92eff675d4ad323a,菱威,240.00,0.00,,20,
1934,5481,9717dac4643f42a3b4d1305a170b5ce1,菱威,0.00,0.00,,20,
1935,5482,14d140c0b00546f38fcf2b07d5786a11,菱威,165.00,0.00,,20,
1936,5483,b8976e374de34ac59421d4537eda7396,菱威,80.00,0.00,,20,
1937,5484,d0e8f363d94e4ec48e61c8abbe700723,菱威,360.00,0.00,,20,
1938,5485,fc36a77ef18e4899be3cb143612f8094,菱威,14.00,0.00,,20,
1939,5485,a7f1757d30c44655b06e5fc554b33ef6,菱威,14.00,0.00,,20,
1940,1063,a9edb8797be04b6f91f11f1fa0a3bf42,梯乎,2800.00,0.00,0.00,77,
1941,1088,7e4d2c2d492b4a978ac5f3459309e5fe,徽菱,200.00,0.00,0.00,28,
1942,1145,192c4ba5c95742e4b5ce4212b36e18eb,徽菱,350.00,0.00,0.00,28,
1943,1362,841ea17db1f2419a8e9a186a9f3fdf6e,梯乎,800.00,0.00,0.00,77,
1944,3411,b3c45276109d4e53899061423483f3b7,菱威,165.00,0.00,,20,
1945,5486,db38594ee2394bcc9faf75aef485367f,梯乎,5200.00,0.00,0.00,77,
1946,5486,fc75b99a356d4be0b3151e2c662545fb,梯乎,1300.00,0.00,0.00,77,
1947,1375,1cfc3082b6274dcda980b233d82fef7c,梯乎,300.00,0.00,0.00,77,
1948,530,6301c405e24d4b04941bce127ea19356,菱威,75.00,0.00,,20,
1949,1376,d91a1f20a69846cd98df2f60052cf141,梯乎,300.00,0.00,0.00,77,
1950,3560,d6921b80686b43b686b852eff0da5a56,梯乎,850.00,0.00,0.00,77,
1951,3172,1b8c3e6495f44ba798deff4b8b86d615,宏鑫,1106.19,1250.00,,64,
1952,3152,77b0b5e9b2cc4f4faca38bcc9e063c38,宜电,239.82,271.00,,11,
1953,1161,895a874b83c74202af221b07672e89c6,徽菱,220.00,0.00,0.00,28,
1954,1170,512bb26f9d6a4b88b5d37c6ddee9d94f,梯乎,1000.00,0.00,0.00,77,
1955,5487,b6a3e621b1474aa3a8a04bcfe0ab983f,菱威,0.00,0.00,,20,
1956,1231,3057a145efc84811a52b310f611a0875,菱威,240.00,0.00,,20,
1957,837,8907a6928eb044ebb91d6ed70c27a9d5,菱威,115.00,0.00,,20,
1958,1197,889bcdfdfad14e27a8df95abe773f390,徽菱,1600.00,0.00,0.00,28,
1959,5488,08c35c1886a3426b90edf812ecb82110,菱威,0.00,0.00,,20,
1960,4449,cfd5201901d2436db5a1367ea5644dbc,菱威,130.00,0.00,,20,
1961,3164,fbe3c742b1594f12863dcc1901b16dea,宜电,0.00,198.00,,11,
1962,1206,b4ea6abb69214e13929748350cc3424d,徽菱,3500.00,0.00,0.00,28,
1963,3408,274be5a3bfef41189cfe82393e229ccd,宜电,0.00,14.00,,11,
1964,1267,1bd9b36dbb414d6eb20dbce0d63afda8,梯乎,350.00,0.00,0.00,77,
1965,5349,44b4c8300a584a19b524ffade940c927,菱威,650.00,0.00,,20,
1966,3298,1ffa6a6642cc4395ac78d6f76258f530,菱威,120.00,0.00,,20,
1967,1270,79582fe3623043f9a4eca270fcab3189,梯乎,2500.00,0.00,0.00,77,
1968,4352,f8e1b9ddf2c847e2932935b8a552a9c4,凌云,0.00,0.00,18.00,13,
1969,1883,de9fc2ed94c04b1b81d38c864a3140a8,菱威,260.00,0.00,,20,
1970,2177,7bcad61dfa5b4366bf199cf2dc182123,菱威,400.00,0.00,,20,
1971,3521,48e8ded011604bbd8d79c6027fc3d77a,菱威,685.00,0.00,,20,
1972,3615,9e99ba2654ba4addb9cf2db83a7b3cc5,菱威,600.00,0.00,,20,
1973,3736,bb7c97596d49453da213f4fa1e4b9e0d,菱威,120.00,0.00,,20,
1974,3893,f32e04e11a9b4833ab67206c196bc85f,菱威,700.00,0.00,,20,
1975,3934,6681f80a033a422ca761b4ea4bdb0db3,菱威,0.00,0.00,,20,
1976,3937,f9f018f94e9848c9af1f058fede1abce,菱威,800.00,0.00,,20,
1977,3944,fa45a86406b64440aa9fe7da8fd697d5,菱威,400.00,0.00,,20,
1978,3952,3b4b7f462c0d4ced815efa5b751e9dc2,菱威,160.00,0.00,,20,
1979,4826,5e9bbae60c4b4aa7b1bce88658a2b956,菱威,280.00,0.00,,20,
1980,531,f189dfef3d5441d0bc5331f23056be66,菱威,110.00,0.00,,20,
1981,4973,ad1fe68101204851af8073fbaa9fa0db,菱威,2480.00,0.00,,20,
1982,532,6199c1e5875e4a08b930fb163354d8bb,菱威,110.00,0.00,,20,
1984,1572,9799f9af3ad24fe3806695c554e37cf3,菱威,1400.00,0.00,,20,
1985,2133,34cbe78a55424c38b6a96ccc7f306945,菱威,3500.00,0.00,,20,
1986,2282,753031327e7045f0a119d94ee958429a,菱威,2600.00,0.00,,20,
1987,597,50c05c5fdef7483582056e6e91838dd9,菱威,30.00,0.00,,20,
1988,601,b7ee858f4eb84b70a53946f1de57d630,菱威,265.00,0.00,,20,
1989,606,f036e8b300db491dad2dd920cf301326,菱威,55.00,0.00,,20,
1990,2421,12867b526e584fdd8d96195142c4b97e,菱威,2500.00,0.00,,20,
1991,2499,a4189206c4154fa0b46eae7a15aba506,菱威,700.00,0.00,,20,
1992,2823,b8000faf91674e72bed8254ff0bde65d,菱威,2300.00,0.00,,20,
1993,2832,7f34e7d2c91b4c9a9c55bb28b78b9cc4,菱威,4900.00,0.00,,20,
1994,3366,82609f9318434a94a69b0ea3af60c790,菱威,800.00,0.00,,20,
1995,638,d60d6b425b314e00b09ef812752ab5ba,菱威,24.00,0.00,,20,
1996,5489,02846adaa03446ee9581248949af1571,宏鑫,128.32,145.00,,64,
1997,636,06ed2a0daa4b4511acf4995d14f1a5c7,宜电,117.70,133.00,,11,
1998,3751,d5cf8e45edc548a28f7ab16700c1b7b6,龙奥机电,104.42,118.00,,95,
1999,641,2754745789374c08bd8b79604ffe4dd0,菱威,65.00,0.00,,20,
2000,642,808fe7f430fb4462b9bc0a7961e14285,菱威,65.00,0.00,,20,
2001,643,52fbe3b892454e01bfafbef2d9fa0c17,菱威,85.00,0.00,,20,
2002,5490,ea266742a9fb4ba68d01964598d6a5ad,新动力,580.00,0.00,,49,
2003,649,9b5d4f702a834622bbd5fc703795d4b4,菱威,360.00,0.00,,20,
2004,1566,e7edf9585cb84452ba1ddbcbd0178911,菱威,210.00,237.30,,20,
2005,5491,46f495e642bc4896b095d3ff7957638d,亿龙,0.00,0.00,0.00,74,
2006,2369,98eeadbdde8247a58b7240648088d39e,菱威,32.00,0.00,,20,
2007,2369,98eeadbdde8247a58b7240648088d39e,亿龙,32.00,0.00,0.00,74,
2008,1599,12ab46022db742b2984c4daa53173f7a,菱威,165.00,186.45,,20,
2009,5492,95408a0bac124192b7deaa240ccde82c,新动力,880.00,0.00,,49,
2010,644,e81198d2df9b4f3fb459cbf85fce4774,菱威,105.00,0.00,,20,
2011,647,a14b3c31fc494f1dbac6cab21f112203,宜电,0.00,0.00,,11,
2012,5493,db26052ba5ed41fcb90bbabf492090ea,宜电,92.92,105.00,,11,
2013,1627,83fb580ae3bb4607b5a3b3414d9b3cea,菱威,385.00,0.00,,20,
2014,1648,08f0b732e69245bba803e794fc7ba010,菱威,60.00,67.80,,20,
2015,650,3732360038d748bdbebc2b59cae7250f,菱威,64.00,0.00,,20,
2016,5494,d447fcd3db9540f594cc05069d79d0d8,菱威,0.00,0.00,,20,
2017,1702,d8e162d0b8344ed6a7b1134cea44920e,菱威,2600.00,0.00,,20,
2018,1704,5d6f2919ab0549fd9744c78e1e0f082c,菱威,80.00,0.00,,20,
2019,1704,43aa5900f6f54f7f89cc47b54f8d7903,菱威,55.00,0.00,,20,
2020,4981,4b928eeefaca47578b5908a2ed298e8c,菱威,450.00,0.00,,20,
2021,4980,df275717d3804841b8765436dacbcbda,菱威,0.00,0.00,,20,
2022,5495,a5e4ecf1da924bedb22ddd8582639c90,菱威,900.00,0.00,,20,
2023,5496,d4e0307a7d8b49098ebee0da706de90c,菱威,80.00,0.00,,20,
2024,651,ce43ac24793f4daa898ffc62f54906a9,菱威,135.00,0.00,,20,
2025,651,b2dca9df49874bdd976afc8f20cb08e8,菱威,70.00,0.00,,20,
2026,652,85100de5ea6047019d7d3e76ee6a72fb,菱威,12.00,0.00,,20,
2027,653,0b24a1795a614541916af6856934672f,宜电,0.00,0.00,,11,
2028,5497,ded3bda708ef46fda971f921d1eaacf7,宜电,47.35,53.50,,11,
2029,5498,6c00de1e63784be29cd88d90904d9dd7,菱威,165.00,0.00,,20,
2030,667,b5098498d4d649e1aa75626344b208f7,菱威,115.00,0.00,,20,
2031,5499,d3303bd50b9a4a2f84b718f1ff46edc7,菱威,165.00,0.00,,20,
2032,5500,4b2e01ae386744e18a8ee3d823baa85c,菱威,0.00,0.00,,20,
2033,1290,ad80cf6465ec412a9752bc25fd5a18c0,梯乎,500.00,565.00,,77,
2034,743,afc3a4f21aed4b48ab9b890b0f131015,菱威,355.00,0.00,,20,
2035,4858,ed5f8f23f53a457f9fb7abb275f1f150,菱威,20.00,0.00,,20,
2036,5501,efcb608a53c64f40a3737fd0a51e1141,维超机电,25.66,29.00,,93,
2037,2019,9c28b45cd99a4c4487a405f6b26148d1,宏鑫,340.71,385.00,,64,
2038,2019,9c28b45cd99a4c4487a405f6b26148d1,湖州讯通,261.06,295.00,,103,
2039,5502,a742c9f6eb1643609bb70acb20dbf25c,湖州讯通,203.54,230.00,,103,
2040,5503,0918daea79e942ec94c06fd339425f80,阿卡宋,203.54,230.00,,8,
2041,5504,5651cfd828814cc6ae430040055aa1eb,宜电,139.82,158.00,,11,
2042,1730,b5e12c3d46e64d88a6a6d3d58c7bced0,菱威,120.00,0.00,,20,
2043,1321,bb4382667e624e47a95cc5f24eae72e2,梯乎,140.00,158.20,,77,
2044,1730,b5e12c3d46e64d88a6a6d3d58c7bced0,睿新,101.77,115.00,,76,special
2045,4858,4a7ff51ce0744445b63359e97355003a,菱威,24.00,0.00,,20,
2046,2579,2febdd20cde84d5cbd12b9dc867111e6,湖州讯通,181.42,205.00,,103,
2047,2579,2febdd20cde84d5cbd12b9dc867111e6,宏鑫,225.66,255.00,,64,
2048,1322,88cdf7e86412455cb6cbe2ba9eb0fd66,徽菱,220.00,248.60,224.40,28,
2049,1322,88cdf7e86412455cb6cbe2ba9eb0fd66,梯乎,280.00,316.40,,77,
2050,1746,493ef5cb5ab54006866ca0a4ec4b1a5c,菱威,300.00,0.00,,20,
2051,5505,7111b19834b24f1585340d0e8aa8ad40,新动力,620.00,0.00,,49,
2052,5305,6d2e1b102ff34ad086bbe537b9f94156,菱威,1950.00,0.00,,20,
2053,5507,3f1d40329d084df9b3fcb3829ac30cd8,菱威,3500.00,0.00,,20,
2054,5506,981ee559a6e54d90aab100385b59be7a,湖州讯通,796.46,900.00,,103,
2055,5506,981ee559a6e54d90aab100385b59be7a,宏鑫,973.45,1100.00,,64,
2056,3360,be1b011228bf4a53bc844d41c1f2a7fa,新动力,780.00,0.00,,49,
2059,5510,eda5d1f476324dcda8d007a9abf54ce4,菱威,18.00,0.00,,20,
2061,3008,e63552a753034d34aee94155d50fa782,菱威,18.00,0.00,,20,
2062,3008,b2736f0dfcf441238614265ffdbedd7c,菱威,18.00,0.00,,20,
2063,5509,39d58e50855243498b823958cf4a5866,越沃,175.00,197.75,,42,
2064,5513,9a5af0acb87c4cfea1089a87b18d6f5f,大周,7.00,7.91,,52,
2065,5514,91fb0036ff5c4706afaf1c55aeb1388c,沈阳蓝光,311.50,352.00,,107,
2066,4558,a8b61a7c7a464b82a7058627db313311,菱威,80.00,0.00,,20,
2067,2851,656ef0f27b8f4144ace27c1434f96bcd,宏鑫,955.75,1080.00,,64,
2068,2851,656ef0f27b8f4144ace27c1434f96bcd,湖州讯通,650.44,735.00,,103,
2069,2851,cb932dda17ee406496768c14064fefa4,湖州讯通,902.65,1020.00,,103,
2070,5515,d5415785f82c49fa84dd5a48e70c84e9,菱威,15.00,0.00,,20,
2071,2934,d055083a24054cc8a0df578fdd8158fd,湖州讯通,553.10,625.00,,103,
2072,472,15d47e88f947459aa13b97e3984c9638,徽菱,0.00,0.00,0.00,28,
2073,2934,d055083a24054cc8a0df578fdd8158fd,宏鑫,557.52,630.00,,64,
2074,5516,cb53a50a9758430ba1494e1073fd74df,宏鑫,247.79,280.00,,64,
2076,5266,420920f3486546b4aad8b9c948654c4f,菱威,290.00,0.00,,20,
2077,5517,54c9d91578d74001b360b6c42e38450c,湖州讯通,3097.35,3500.00,,103,
2078,2213,598c8aaa8b50411daab518a921d7fec4,宏鑫,132.74,150.00,,64,
2079,5517,54c9d91578d74001b360b6c42e38450c,宏鑫,4159.29,4700.00,,64,
2080,5518,de14ac65044f46c697ac6bb7b4b295df,梯乎,30.00,33.90,,77,
2081,5518,b5677fb0ae344ff690539117cb167bc4,梯乎,85.00,96.05,,77,
2082,5519,2e452d57cb4b4504ababc435d1a8c415,新动力,1080.00,0.00,,49,
2083,5519,c741fa9e5f04458aa11d8e05cec9f762,菱威,2400.00,0.00,,20,
2084,5520,8bd36bc7a9c0470b97516691115832af,宏鑫,0.00,0.00,,64,
2085,5521,06862ea4fad94499bf4891ba2d467e55,新动力,0.00,0.00,,49,
2086,5518,b5677fb0ae344ff690539117cb167bc4,徽菱,70.00,79.10,71.40,28,
2087,3979,70cf2ad9e566490d86db3a1db77296ce,菱威,33.00,0.00,,20,
2088,5523,10b7094bc1144517800681db46cbab4a,菱威,240.00,0.00,,20,
2089,5522,4a881be4692346f9b1dbefcf0a4ba023,湖州讯通,14159.29,16000.00,,103,
2090,3273,261f49c40bf14b2497cd57566623897f,茂旺,389.38,440.00,,10,
2091,5524,c6a5d2b7f2c14fc5b5ac3c402db0e16d,越沃,70.00,0.00,0.00,42,
2092,3392,87c8671a940a4f879d440ed87fe9dac8,茂旺,442.48,500.00,,10,
2094,3653,f0a816d7083143a58baefba6a83e12c4,茂旺,486.73,550.00,0.00,10,
2096,3697,27b7eadb73d543fb926d07d538cf18f2,茂旺,424.78,480.00,0.00,10,
2098,1320,45b30fffec7a427bb29989afbd6a8e8b,梯乎,0.00,0.00,,77,
2099,3793,6bdfa05d6bcb4b7a8434ff1794475506,茂旺,380.00,0.00,0.00,10,
2100,5525,46b1a9e2e55a4913a2fc594351a30ba0,梯乎,450.00,508.50,,77,
2101,3561,fdc8f823c4d54a7fa7bb301e839f578b,茂旺,336.28,380.00,0.00,10,
2102,1425,1dbdfdc247ae4924ae09b940ee077db8,梯安,300.00,339.00,,18,
2103,3482,cbeae1a707ea4d979a07d99cbeb12a25,茂旺,398.23,450.00,0.00,10,
2104,1440,a95c7ebfb8b542aca3a109c4d402e0db,梯安,650.00,734.50,,18,
2105,3490,f242b2f12c9144368aa32f14ac9b7bd4,茂旺,380.00,0.00,0.00,10,
2106,3578,1d918183572a43808ab50c0f2df89727,茂旺,398.23,450.00,0.00,10,
2107,5526,4eec1d87821f4ce59a548f6826b12a87,宏鑫,66.37,75.00,,64,
2108,5526,4eec1d87821f4ce59a548f6826b12a87,湖州讯通,70.80,80.00,,103,
2109,5092,ef5f0165be584d208cabc1bb6459fdce,茂旺,450.00,0.00,0.00,10,
2110,3735,273f9217922a4c40b7ea52ab9c51d699,茂旺,353.98,400.00,0.00,10,
2111,3748,8f1f8e357dca4eb0be84da03fb513f39,茂旺,442.48,500.00,0.00,10,
2112,3283,2939db69e05148c0a9506bd3cd43c5f9,茂旺,734.51,830.00,0.00,10,
2113,3481,13fa378b73b64a78850e5c8e6b8fcd8f,茂旺,442.48,500.00,,10,
2114,5527,b6dbc1556a5c48958df81fcf0ab6c3c8,菱威,1600.00,0.00,,20,
2115,5527,be83218c3dc045d29068578909387cbf,菱威,580.00,0.00,,20,
2116,3641,98cae15c25a944d8bb7ab4731b3ba0ea,茂旺,504.42,570.00,0.00,10,
2117,3678,858d3325a1744055b4423492b4aa01f0,越沃,2000.00,2260.00,,42,
2118,5528,04568e2530f744cb99c192781de204fa,菱威,360.00,0.00,,20,
2119,3686,f0e6c0ba75b24508a128e1cf23582c3f,茂旺,650.00,0.00,0.00,10,
2120,3676,8f64828c61034bba946b83513921fbbd,茂旺,601.77,680.00,0.00,10,
2121,5529,9309244066a44f83961b5590ae61ae8f,菱威,130.00,0.00,,20,
2123,3416,e34142085e684230840a49b25f958a0c,茂旺,584.07,660.00,0.00,10,
2124,3668,d14947faff38450c8bfa7e48a966814f,茂旺,778.76,880.00,0.00,10,
2125,2850,6b00fcf72d0a47e3af7da07aaaac6f3d,茂旺,557.52,630.00,0.00,10,"special,general"
2126,2850,a3fce02220c045348cff1e67ac0e5035,展力,513.27,580.00,,5,special
2127,3476,ea007d9e15574f5d906a1e6ca360ecd7,茂旺,884.96,1000.00,0.00,10,
2128,1489,11480a2c40fd4f71bcdc236ffb22cfad,梯乎,2320.00,2621.60,,77,
2129,4769,b11d1cbd205040148ecdd1a10b602a41,菱威,1850.00,0.00,,20,
2130,2400,550bfc8bfb3b4f0d906f4227bf47f87e,菱威,110.00,0.00,,20,
2131,5530,e2b53373c61b4b5ba87bef4f83d14276,菱威,33.00,0.00,0.00,20,
2132,5531,9451bdcbfe874d9f8c3498b29259e03a,菱威,0.00,0.00,,20,
2133,1147,90519eeae1cc486791cdde8b2bc4c9d6,菱威,13.00,0.00,,20,
2134,391,cd65dfc8db71414d8b0b5d791b8a0661,菱威,95.00,0.00,0.00,20,
2135,5532,b363214842a34761b458b12b165002ed,菱威,170.00,0.00,,20,
2136,1555,0492ff8ea33e4f7a8928523c2af7eb3e,菱威,65.00,0.00,0.00,20,
2137,1555,0492ff8ea33e4f7a8928523c2af7eb3e,宏鑫,70.80,80.00,,64,
2138,1555,0492ff8ea33e4f7a8928523c2af7eb3e,湖州讯通,53.10,60.00,,103,
2139,4230,fa0dfdffd4314fbd8fa63902c11b617e,菱威,1900.00,0.00,,20,
2140,3174,604e4c8e44de40a1821ff53f00ac3c94,菱威,3300.00,0.00,,20,
2141,3174,419f98d69f0943cf940e9a5fac47eea8,菱威,2800.00,0.00,,20,
2144,3784,28db675792ad41a295479ade0d241056,梯安,1120.00,0.00,,18,
2145,58,b0c5e3bf590d4b82a304026ff7631ff4,菱威,2300.00,0.00,,20,
2146,4005,57b1c541593143719b9415f96c8277e9,越沃,3350.00,0.00,0.00,42,
2147,4005,d57610489af34582afe93319b74fb0e4,越沃,2750.00,0.00,0.00,42,
2148,5533,a8787b71392b4265b554f09f58232e47,菱威,48.00,0.00,,20,
2150,3267,79b7afb58cc74d549d74ec0db5e046e7,茂旺,752.21,850.00,,10,
2151,4924,29dea33ad1fe4d7aa23c18c902c687f6,南希,200.00,0.00,0.00,67,
2152,3270,0f7a7dcf05d14dd3b50fd81b7e22d667,茂旺,750.00,0.00,0.00,10,
2153,4345,681d2a0c44114b4193b1a7694d4eeafb,菱威,240.00,0.00,,20,
2154,5534,35ec4bb5d6ad458daae41c51d99ac8d0,南希,20000.00,0.00,,67,
2155,306,e370549e16b2459988d714aa75f541c7,徽菱,240.00,0.00,,28,
2156,1549,0ae6a76de74748cf865069e5c0d3e0c6,菱威,80.00,0.00,,20,
2157,4932,a9651743c8e14072ab8cc638f2d53aff,菱威,600.00,0.00,,20,
2158,3475,293f7a20286c451c98a61f7c07397b1b,茂旺,560.00,0.00,0.00,10,
2159,730,e9c3d3cb2798434b990e1f1bfdc239f2,梯安,1300.00,0.00,,18,
2160,5535,645eddadb34343659727e0ab967244f1,梯乎,180.00,0.00,,77,
2161,5535,645eddadb34343659727e0ab967244f1,徽菱,100.00,0.00,,28,
2162,3484,31a1756b8b3f4bdab5064b2b06e80fdd,茂旺,442.48,500.00,0.00,10,
2163,4351,3fca82fc5f7b42698e8b8423bcc7952f,凌云,5.50,0.00,,13,
2164,3489,6a576f051fee49bfbeb4e5f01d555fe0,茂旺,398.23,450.00,0.00,10,
2165,3491,cc4fcdfaf25c40cfb41b59c9196c8815,茂旺,955.75,1080.00,0.00,10,
2166,3644,59409c754e8e46ed8ed3537a34fa94db,越沃,0.00,0.00,4600.00,42,
2167,3644,daed67bcffbd46939e1a7582b2c7d889,越沃,0.00,0.00,2500.00,42,
2168,737,1a35bfa0f8ba4e78a6c0f66193547342,越沃,0.00,0.00,440.00,42,
2169,2288,7a520e674d6d47338987c76aa49c2819,菱威,295.00,0.00,,20,
2170,2292,d88ea4ed8c2845349c8d7b7202af871f,菱威,650.00,0.00,,20,
